Title,Company,Content,Link,Location,label
[울산] 데이터 분석가 (이미지 및 영상),인터엑스,"인터엑스는 제조AI 및 자율공장 전문 파트너 입니다.

누구나 쉽게 빅데이터를 분석하고 쉽게 현장에 적용할 수 있도록 인공지능(AI) 기반 제조 빅데이터 분석 서비스 플랫폼을 제공하고 있습니다.

인터엑스의 제조 빅데이터 분석 서비스는 현장의 데이터 수집부터 데이터 품질관리, Advanced 빅데이터 분석,  AI Library를 바탕으로 한 지능화된 공정 예측과 최적화를 통해 기업의 성장을 지원합니다.

저희의 목표는 IoT(사물 인터넷)의 결합으로 개선된 프로세스를 현장에 쉽게 적용하여 스마트 제조 환경을 구현하는 것과 제조 빅데이터가 가지는 무궁무진한 가능성을 제조 기업 모두가 누리며 함께 성장하는 성공 스토리를 만드는데 있습니다.

저희와 함께 제조AI 성공 스토리를 만들어갈 유능한 분들의 많은 지원 부탁 드립니다.
주요업무
[함께하시면 맡게 될 업무입니다!]

- 이미지 및 영상 데이터 처리
- 제조업 AI, 머신러닝, 딥러닝 알고리즘 최신 기술 연구 및 개발
- 제조업 Defect classification, detection, segmentation, measurement 에 적용 가능한 알고리즘 연구 및 개발
- 알고리즘 고도화
자격요건
[이런 분이 필요해요!]
 
- 이미지 데이터에 대한 기초 지식이 있으신 분
- Python을 활용하여 머신러닝/딥러닝 프로젝트 경험이 있으신 분
- OpenCV, Numpy, Tensorflow 및 Pytorch 사용 경험이 있으신 분
- CNN 및 transformer 사용 경험이 있으신 분
- 최신 기술에 관심이 많은 분
- 주도적으로 일을 만들고, 책임감 있게 리드하시는 분
- 다른 직군과 함께 문제를 정의하고 해결책을 찾을 수 있는 분 

[업무에 꼭 필요한 기술 스택 입니다]
- Python
- OpenCV, Numpy
- Pytorch or Tensorflow
우대사항
[이런 분이면 더욱 좋아요!]

- 논문 및 특허 작성 경험이 있으신 분
- 최신 논문 내용을 구현이 가능하신 분
- 최신 시계열 이미지 및 영상 딥러닝 / 머신러닝 알고리즘 작성이 가능하신 분
- 컴퓨터공학, 산업공학, 전기전자 관련 학위를 갖추신 분
혜택 및 복지
□ INTERX의 혜택과 복지
º 3년 근속 시, 5일 휴가 or 100만원 보너스
º 눈치 NO! 자유로운 연차&1시간단위 시간차 사용
º 생일 유급 반차
º 타팀과 효율적인 협업을 위해 팀간 친목 도모비 지원
º 상시 음악이 흐르는 카페같은 근무 환경
º 최신식 IT 장비 지원 

□ 복지
º 사내동호회 운영 비용 지원
º 도서 구입 지원
º 야근 시 택시비 지원 *밤 11시 이후
º 명절 선물 지급
º 중소기업 청년 소득세 감면 지원
º 최고 수준의 경조 휴가/경조금 지원

□ 교육/생활
º 직무별 IX Academy 운영을 통한 커리어 성장 지원
º 사내 스터디 지원 *시험 합격 시, 응시비용 전액 지원
º 월급날(페밀리데이) 1시간 조기퇴근
º 상호존중과 수평적인 업무 소통 강조
º 자율복장


[인터엑스 합류여정] 
서류 전형 -＞ 사전검증(필요시) -＞ 1차 인터뷰(코딩 테스트) -＞ 2차 인터뷰(필요시)  -＞ 정식입사(온보딩)
기술스택 ・ 툴
Oracle
Python
Docker
PostgreSQL
UML
백엔드 개발
MSSQL
Restful API",https://www.wanted.co.kr/wd/192212,울산,데이터 분석가
[100억↑투자] Data Scientist,에이비일팔공(AB180),"AB180은 광고 성과 분석 솔루션 Airbridge를 개발하는 B2B SaaS 스타트업입니다. Airbridge는 메타, 구글, 틱톡과 같은 글로벌 플랫폼의 아시아 유일 공식 성과측정 파트너로 그 기술력을 인정받고 있으며, 국내뿐 아니라 세계적으로 빠르게 성장하고 있습니다. AB180은 Airbridge 외에도 세계 1위 프로덕트 분석 솔루션 Amplitude와 CRM 자동화 솔루션 Braze를 국내 시장에 공급하며 Mar-tech 시장의 선도기업으로 자리매김하고 있습니다.
오늘의집, 당근마켓, 카카오스타일과 같은 스타트업뿐 아니라 삼성증권, 현대카드, 롯데멤버스와 같은 대기업 모두 AB180의 솔루션을 활용해 비즈니스 성공을 만들어내고 있습니다.

매일 세계 각국에서 발생하는 10억개 이상의 이벤트 데이터, 1억 대의 디바이스, 100만 RPM-마케팅 테크놀로지 스타트업 AB180에 합류하세요!


 ►AB180 Research 팀은

• 하루 10억건이 넘는 데이터를 처리하여 고객의 마케팅 성과를 분석하는 Airbridge를 머신러닝과 인공지능 기술을 통해 똑똑하게 만드는 일을 합니다.
• 고객의 광고 효율을 극대화할 수 있도록 돕는 머신러닝 기반의 알고리즘을 개발합니다. 데이터로부터 광고의 진정한 성과를 측정하는 인과 추론 기술, 광고 효율을 극대화하는 예산 최적화 기술, 나날이 높아지는 프라이버시 기준 속에서도 광고의 효과를 정확하게 측정할 수 있는 기술 등을 개발합니다. 광고 사기를 탐지하여 걸러내고, 유의미한 고객군을 탐지하며, 어떤 광고 카피가 효과적이었는지 분석합니다.
• 이 과정에서 통계학적 원리에 기반한 알고리즘을 설계하고, 데이터 웨어하우스 및 클라우드 인프라를 활용하여 대규모 데이터를 분석합니다.
• Meta, Google 등 글로벌 광고 파트너사와 광고 성과 측정을 위한 신기술 개발을 위해 협력합니다.
주요업무
• 회귀 분석 모형 및 베이지안 통계를 통한 광고 효과 측정 및 광고 예산 최적화 모형 개발
• 광고의 인과적 효과를 추론하고 증분 효과를 계산하는 인과 추론 (Causal Inference) 알고리즘 개발
• 머신러닝 기반의 광고 사기 탐지 알고리즘 개발
• 머신러닝 기반의 고객 생애 가치 추정 알고리즘 개발
• 그밖에 광고 및 사용자 데이터를 분석하여 고객사의 성장에 기여 수 있는 에어브릿지 기능 개발
자격요건
• 사용자들이 모바일과 웹에서 만들어 내는 방대한 데이터에서 흥미로운 패턴을 찾아내는 것에 관심과 열정이 있으신 분
• 통계, 머신러닝, 딥러닝 관련 전공자 또는 그에 준하는 배경지식을 가지신 분
• 영어 논문을 읽고 필요한 지식을 습득하여 서비스 개발에 적용하는 것이 가능하신 분
• Python, R 등 데이터 분석/모델 개발을 위한 프로그래밍 언어를 1개 이상 자유롭게 사용 가능하신 분
• Tensorflow, PyTorch, scikit-learn 등 머신러닝 모델링 프레임워크를 사용한 서비스 구축 경험이 있으신 분
• SQL을 활용한 필요한 데이터 추출 및 가공 작업이 가능하신 분
우대사항
• 광고, 커머스, 추천 시스템 등 사용자 데이터를 분석해 본 경험이 있으신 분
• Hadoop, Spark 등 빅데이터 분석 플랫폼을 활용한 대용량 데이터 분산 처리 경험이 있으신 분
• Snowflake, Databricks 등 데이터 웨어하우스 사용 경험이 있으신 분
• 영어를 통한 의사소통을 유창하 하실 수 있는 분
혜택 및 복지
1. 업무 효율과 생산성을 높이기 위해 아낌없이 지원합니다
  -  코어 워킹 타임 기반의 선택적 근로시간제 운영
  -  자유롭고 다양한 휴가 제도 운영 (반반차 휴가 및 생일 휴가, 출산 검진 휴가 등)
  -  3년 · 5년 · 7년 만근 시 유급 리프레시 휴가 제공
  -  야근 시 식비 및 교통비 지원
  -  고사양의 장비 지원(MacBook Pro, 고사양 모니터, 키보드 · 마우스 기기 선택 가능)

2. 구성원의 주도적인 성장이 AB180의 성장으로 이어진다고 믿습니다
  -  강의, 세미나, 외부 교육, 국내외 컨퍼런스 등 참가비 지원
  -  도서 구입비 지원
  -  체계적인 온보딩 커리큘럼과 신규 입사자 멘토링 운영
  -  Product Research, Success Case Study, Knowledge Transfer 등 전사적 · 팀별로 다양한 지식 공유 프로그램 운영 

3. 구성원의 의견을 수렴하고 더 나은 방향으로 나아가기 위한 Open Culture를 지향합니다 
  -  직무에 제한 없이 누구나 프로덕트 개선에 의견을 낼 수 있는 아이디어 파크 운영
  -  모든 구성원이 모여 회고를 나누고 비전을 공유하는 타운홀 미팅& Airbase 진행
  -  업무 환경 · 조직 문화 개선에 대해 자유롭게 건의하고, 구체적으로 대책이 논의되는 오픈 서베이 상시 운영



► 합류 프로세스

1. 서류 전형
  - 자유 양식의 이력서와 개인 GitHub 링크를 제출해주세요.

2. 전화 인터뷰
  - 기본적인 자격 요건과 제출 서류 관련 내용을 확인하기 위해 전화 인터뷰를 약 30분간 진행합니다.

3. 1차 인터뷰
  - 직무 스킬 및 역량을 확인하기 위해 팀 리드와 구술 인터뷰를 진행합니다.

4. 2차 인터뷰
  - 회사 업무 및 문화 적합도를 확인하기 위해 관련 부문장과 구술 인터뷰를 진행합니다.

5. 입사 협의
  - 입사 조건을 협의하고 입사를 확정합니다.
기술스택 ・ 툴
Pytorch
Scikit-Learn
Tensorflow
Python
R
SQL",https://www.wanted.co.kr/wd/197959,서울,데이터 분석가
[그루비 SaaS 솔루션] 데이터 분석가,플래티어,"[사업부 소개]

그루비는 온라인 쇼핑몰에 접속한 고객의 행동 데이터와 인공지능 기술을 기반으로 B2B MarTech 솔루션을 서비스하고 있어요. 

현재는 고객 세그멘테이션과 AI 추천 시스템을 서비스 하고 있고, 고객 경험을 향상시키고 마케팅의 효과를 최대화하는 MarTech 글로벌 선두 주자를 목표로 오늘도 열심히 달리고 있어요. 

연구, 실험부터 서비스까지 모든 과정을 경험해보고 활기찬 사업부 분위기 속에 긍정적인 마인드로 함께 성장하고자 하는 여러분을 모시고자 합니다!

그루비 소개 및 관련 기사
• 솔루션 소개: https://www.mobiinside.co.kr/2022/12/22/max-summit-2022-plateer/
• 실적: https://zdnet.co.kr/view/?no=20221114150934


[팀 소개]

데이터사이언스팀은 그루비의 엔진이라고 할 수 있는 각종 AI 기술의 연구, 개발과 빅데이터를 분석하는 역할을 담당합니다. 같은 그루비 사업부 내의 데이터 엔지니어, 클라우드 엔지니어, 백엔드 개발자 등과 협업하여 AI 연구 성과를 서비스로 구현하는 모든 프로세스를 경험하실 수 있습니다.

우리는 적극적인 연구와 원활한 소통을 통해 좋은 서비스를 함께 만들어나갈 열정적인 데이터 사이언티스트들을 찾고 있습니다. 이러한 분야에 관심이 있는 분들의 많은 지원을 부탁드립니다.



[전형절차]

서류전형 -＞ 1차 면접 -＞ 레퍼런스 체크(1차 합격 시) -＞ 2차 면접 -＞ 최종합격
주요업무
• 서비스 개선 및 목표 달성을 위한 실험의 설계/제안 및 결과 분석
• 주요 지표들의 성과 분석
• 서비스 개선을 위한 인사이트 도출
• 고객사 그로스 전략을 위한 데이터 분석
자격요건
• 관련 경력 2년 이상 (또는 그에 준하는 역량 보유)
• SQL, Python 등 데이터 분석 도구 숙련자
• 그로스 전략에 대한 기본 지식
• 정량적인 분석에 흥미를 갖고 계신 분
• 기획, 마케팅, 개발 등의 업무 관련자와의 원활한 커뮤니케이션 능력
우대사항
• 고객 행동 데이터 분석을 통한 서비스 개선 경험 보유
• 통계학과, 수학, 데이터 분석 학과 등 관련 전공자
• A/B 테스트 및 통계 결과에 대한 해석 능력
• 데이터 분석을 위한 추천, 예측 모델 등의 알고리즘 이해
• 데이터 분석 프로젝트 경험
• 가설 검증에 기반한 의사결정 프로세스 경험
혜택 및 복지
• 기본적인 것은 확실하게
   - 4대 보험 가입
   - 내일 채움 공제 지원
   - 단체 상해 보험 (실비 보험) 가입

• 여러분의 성장을 응원합니다
   - 각종 컨퍼런스에 참석 지원!
   - 장비 지원금 (노트북 / 디지털 장비) 제공
   - 업무 관련된 도서비 구입 비용 지원

• 팀내 / 팀간 긍정적 에너지를 통해 업무 능률 쑥쑥
   - 각종 동호회 활동
   - 팀별 회식비 지원

• 일과 삶의 균형도 중요하죠
   - 빠른데이: 매월 셋째 주 수요일 9시반 출근 ~ 5시 퇴근
   - 유연 근무제(8시반 ~ 10시반 자율 선택) 
   - 설날, 추석, 창립기념일 상여급 지급
   - 자유로운 연차 사용 보장

• 즐거운 일과 슬픈 일에도 함께해요.
   - 생일자에게 기프티콘 지급!
   - 각종 경조사비 경조휴가 지원

• 쾌적하고 즐겁게 일할 수 있어요.
   - 휴게 공간에 안마의자와 각종 음료수, 커피머신
   - 스트레스 해소를 위한 게임기 보유
   - 딥러닝 모델링을 위한 고사양 워크스테이션 보유
기술스택 ・ 툴
BitBucket
Git
JIRA
Azure
AWS
DevOps
ITIL
Perforce
Kubernetes",https://www.wanted.co.kr/wd/177463,서울,데이터 분석가
[빗썸] 데이터 분석 엔지니어 (3년 이상),빗썸코리아,"세상의 모든 가치가 거래되는 곳,
대한민국 대표 가상자산 거래소 빗썸에서 함께 성장할 동료를 찾고 있습니다.

빗썸은 매일 82만명이 방문하고 하루 평균 약 2조 2천억원에 달하는 가상자산이 거래되는, 그리고 월렛(Wallet)과 대체불가능토큰(Non-Fungible Token, NFT), 메타버스(Metaverse) 등의 기술을 바탕으로 블록체인 기반의 암호화폐 생태계를 선도하고 있는 대한민국 최고의 가상자산 거래소입니다.

대용량 트래픽을 안정적으로 처리할 수 있는 고성능 거래 체결 엔진을 바탕으로 투명하고 공정한 검증을 거쳐 상장된 가상자산과 NFT를 포함한 다양한 블록체인 기반 콘텐츠 상품군을 통해 이용자에게 최적의 트레이딩 서비스를 제공하는 것을 목표로, 빗썸은 오늘도 빠르게 성장하고 있습니다.

빗썸의 미래와 함께 성장할 도전적인 인재, 멋진 우리의 동료를 기다립니다.


[기사] 빗썸, 대규모 IT 인력 채용 나선다…“업계 최고 대우 보장”
https://bit.ly/3Pc2Rmx

[기사] 빗썸, 유니콘 기업 선정...가상자산 시장서 유니콘 속속 나와
https://bit.ly/3NSKQsr

[기사] 빗썸, 대대적 업데이트…거래 속도 2배 빨라졌다
https://bit.ly/3nNkcq5

[기사] 빗썸, 개발자 채용연계형 프로그램 ‘빗썸 테크 아카데미’ 개최
https://bit.ly/3P8qdKl

[기사] 신입·경력 개발자 50명 참여..'빗썸 테크아카데미' 본격 실시
https://bit.ly/3ao6bMA

[빗썸피플 EP.1] 커뮤니케이션에 진심인 사람들
https://youtu.be/HCLfgnuEvSY

[빗썸피플 EP.2] 프로페셔널을 향해
https://youtu.be/PUQMPWDpjas

[빗썸피플 EP.3] 개선에 끝이 없는 이유
https://youtu.be/uHbbOcE8lWg
주요업무
• Data Mart 설계 및 DW Data 개발
• 활용 관점의 데이터 분석 및 기준정보 정의
• 대용량 데이터 처리를 위한 데이터 파이프라인 개발
• AWS 기반 데이터 시스템 IaaS/PaaS 구축 및 관리
• On-premise 데이터 시스템(RDBMS) 구축 및 관리
• 데이터 서비스 환경 고도화
자격요건
• 학사 이상의 학력을 보유하신 분
• 금융 혹은 대형 플랫폼 데이터 업무 3년 이상의 경력을 보유하신 분
• Data Mart, Data Warehouse 구축 및 운영 경험이 있으신 분
• 데이터 파이프라인 구축 또는 운용 경험이 있으신 분
• 다양한 DBMS에 대한 이해와 상급의 SQL 활용능력을 보유하신 분
• 비즈니스 도메인 지식을 학습하는데 거부감이 없는 분
• 비즈니스 부서 및 내/외부 이해관게자와 적극적인 커뮤니케이션이 가능하신 분
우대사항
• 웹크롤링 · RESTful API 경험이 있으신 분
• 고객 중심 사고 및 데이터 기반 의사결정에 익숙한 분
• 다양한 직군과의 협업과 커뮤니케이션이 능숙한 분
• 데이터 거버넌스 및 데이터 엔지니어링에 관심이 많은 데이터 분석가이신 분
• 금융 IT 전반에 대한 경험과 이해가 있으신 분
• 다양한 데이터셋이나 비정형 데이터를 다루어 본 경험이 있으신 분

[채용절차]

• 서류전형 ＞ 1차 기술 인터뷰 ＞ 2차 임원 인터뷰 ＞ 최종합격

• 본 공고는 수시채용으로 진행되며, 채용 완료 시 조기에 마감될 수 있습니다.
• 서류전형 결과에 따라 Pre-Test(전화 인터뷰 또는 온라인 테스트)가 진행될 수 있습니다.
• 채용절차는 일정과 상황에 따라 사전 안내 후 변경될 수 있으며, 각 전형의 결과는 개별적으로 안내하여 드립니다.
• 입사 후 3개월의 수습기간을 적용하며, 평가 결과에 따라 수습기간이 연장되거나 채용이 취소될 수 있습니다.
• 지원서에 기재된 내용 중 허위 사실이 발견될 경우 채용이 취소될 수 있습니다.
• 국가 유공자 · 장애인 등 취업보호대상자는 관계법령에 따라 우대합니다.
혜택 및 복지
[업무에 몰입할 수 있는 환경을 조성합니다.]

• 비포괄임금제 | 일한만큼 받습니다. 초과근무 시 1분단위 수당으로 보상합니다.
• 선택적 근로시간제 | 출퇴근시간을 본인이 선택하여 복잡한 출퇴근길을 피할 수 있습니다.
• 복지포인트 연간 840만원 지급 | 항목에 상관없이 자유롭게 사용 가능한 복지포인트를 연간 840만원 지원합니다.
• 출퇴근 교통비 지원  |  야간/휴일근무 시 카카오T 비즈니스를 이용하여 편하게 출퇴근합니다.


[ 구성원의 편리한 생활을 지원합니다.]

• 삼시세끼 제공   
- 조식 : 샌드위치, 샐러드 등 간단하고 건강한 메뉴들이 매일 다양하게 준비되어있습니다.
- 중식 : 비싼 강남 물가에 맞게! 연봉에 포함되지 않는 식대를 월 22만원 지급합니다.
- 석식 : 퇴근이 늦어질 경우, 저녁식사비로 식권대장 포인트 12,000원 지급합니다.
- 휴일 : 휴일 근무 시에는 점심/저녁식사비로 식권대장 포인트를 끼니당 18,000원씩 지급합니다.
• 간식·음료 무제한 스낵부스 운영 | 과자류, 간편식 뿐만 아니라 유산균이나 홍삼같은 건강식품까지 제공합니다.
•  장부식당 운영 | 빗썸 직원들과의 저녁모임 시, 고기·호프·치킨집 등 제휴된 식당을 자유롭게 이용할 수 있습니다.
• 주택자금대출 | 주택 매매/임차 시 최대 5년간 1억원까지 무이자로 지원합니다.
• 자녀학자금 | 유치원·어린이집 240만원, 초/중/고등학교 180만원, 대학교 1,000만원까지 연 단위로 지원합니다.
• 기념일 선물 | 명절·연말·생일·어버이날에는 한우, 카네이션, 기프트카드 등 다양한 선물을 나눕니다.


[구성원 개개인의 성장을 돕습니다.]

• 역량향상 교육 | 직무·역량개발을 위한 교육이라면 얼마든지 지원합니다.
• 외국어 교육 | 직원들의 외국어 능력 신장을 위해 외국어 교육을 지원합니다.
• 도서 구매 | 빗썸 직원이라면 업무에 필요한 도서를 무제한 구매할 수 있습니다.
• 사내 도서관 운영 | 매월 신간이 30권씩 입고되는 사내 도서관을 운영합니다. 


[본인과 가족들의 건강 걱정을 덜어드리고 퀄리티 높은 휴식을 보장합니다.]

• 건강검진 | 본인·배우자·자녀·부모님에게 프리미엄 건강검진을 제공합니다. 한방특화 검진도 가능합니다.
• 단체상해보험 | 임직원들의 병원비 부담을 덜어내는 단체상해보험 가입을 지원합니다.
• 사내 동호회 활동 지원 | 빗썸의 다양한 사내 동호회를 인당 2개까지 가입할 수 있습니다.
• 리조트·콘도 지원 | 아난티·소노인터내셔널 등 국내 유명 휴양콘도 숙박을 지원합니다.
기술스택 ・ 툴
Confluence
JIRA",https://www.wanted.co.kr/wd/186226,서울,데이터 분석가
[서울] 데이터 분석가 (이미지 및 영상),인터엑스,"인터엑스는 제조AI 및 자율공장 전문 파트너 입니다.

누구나 쉽게 빅데이터를 분석하고 쉽게 현장에 적용할 수 있도록 인공지능(AI) 기반 제조 빅데이터 분석 서비스 플랫폼을 제공하고 있습니다.

인터엑스의 제조 빅데이터 분석 서비스는 현장의 데이터 수집부터 데이터 품질관리, Advanced 빅데이터 분석,  AI Library를 바탕으로 한 지능화된 공정 예측과 최적화를 통해 기업의 성장을 지원합니다.

저희의 목표는 IoT(사물 인터넷)의 결합으로 개선된 프로세스를 현장에 쉽게 적용하여 스마트 제조 환경을 구현하는 것과 제조 빅데이터가 가지는 무궁무진한 가능성을 제조 기업 모두가 누리며 함께 성장하는 성공 스토리를 만드는데 있습니다.

저희와 함께 제조AI 성공 스토리를 만들어갈 유능한 분들의 많은 지원 부탁 드립니다.
주요업무
[함께하시면 맡게 될 업무입니다!]

- 이미지 및 영상 데이터 처리
- 제조업 AI, 머신러닝, 딥러닝 알고리즘 최신 기술 연구 및 개발
- 제조업 Defect classification, detection, segmentation, measurement 에 적용 가능한 알고리즘 연구 및 개발
- 알고리즘 고도화
자격요건
[이런 분이 필요해요!]
 
- 이미지 데이터에 대한 기초 지식이 있으신 분
- Python을 활용하여 머신러닝/딥러닝 프로젝트 경험이 있으신 분
- OpenCV, Numpy, Tensorflow 및 Pytorch 사용 경험이 있으신 분
- CNN 및 transformer 사용 경험이 있으신 분
- 최신 기술에 관심이 많은 분
- 주도적으로 일을 만들고, 책임감 있게 리드하시는 분
- 다른 직군과 함께 문제를 정의하고 해결책을 찾을 수 있는 분 

[업무에 꼭 필요한 기술 스택 입니다]
- Python
- OpenCV, Numpy
- Pytorch or Tensorflow
우대사항
[이런 분이면 더욱 좋아요!]

- 논문 및 특허 작성 경험이 있으신 분
- 최신 논문 내용을 구현이 가능하신 분
- 최신 시계열 이미지 및 영상 딥러닝 / 머신러닝 알고리즘 작성이 가능하신 분
- 컴퓨터공학, 산업공학, 전기전자 관련 학위를 갖추신 분
혜택 및 복지
□ INTERX의 혜택과 복지
º 3년 근속 시, 5일 휴가 or 100만원 보너스
º 눈치 NO! 자유로운 연차&1시간단위 시간차 사용
º 생일 유급 반차
º 타팀과 효율적인 협업을 위해 팀간 친목 도모비 지원
º 상시 음악이 흐르는 카페같은 근무 환경
º 최신식 IT 장비 지원 

□ 복지
º 사내동호회 운영 비용 지원
º 도서 구입 지원
º 야근 시 택시비 지원 *밤 11시 이후
º 명절 선물 지급
º 중소기업 청년 소득세 감면 지원
º 최고 수준의 경조 휴가/경조금 지원

□ 교육/생활
º 직무별 IX Academy 운영을 통한 커리어 성장 지원
º 사내 스터디 지원 *시험 합격 시, 응시비용 전액 지원
º 월급날(페밀리데이) 1시간 조기퇴근
º 상호존중과 수평적인 업무 소통 강조
º 자율복장


[인터엑스 합류여정] 
서류 전형 -＞ 사전검증(필요시) -＞ 1차 인터뷰(코딩 테스트) -＞ 2차 인터뷰(필요시)  -＞ 정식입사(온보딩)
기술스택 ・ 툴
Oracle
Python
Docker
PostgreSQL
UML
백엔드 개발
MSSQL
Restful API",https://www.wanted.co.kr/wd/192197,서울,데이터 분석가
[1500억↑투자] Senior Data Scientist,트릿지,"트릿지의 데이터 사이언티스트는 전세계 농축수산물 시장에서 파생되는 데이터에서 새로운 가치와 비즈니스 인사이트를 발견해냅니다. 트릿지가 보유한 데이터를 토대로 적용 가능한 창의적인 분석 주제를 구상하고 분석 방법론을 고민하며, 궁극적으로 실제 분석까지 실행합니다. 데이터 사이언스팀은 프로젝트 단위로 일을 진행하며 머신러닝 엔지니어, 프로젝트 분석가와 협업합니다.
주요업무
이런 역할을 수행합니다:

- 시장경제에 대한 깊은 이해와 트릿지만의 고유 데이터를 조합하여 다양한 비즈니스 인사이트 도출
- 머신러닝, 딥러닝 기반의 market volatility, price arbitrage, trend forecasting 등 핵심 시장 변화를 추적하는 알고리즘을 개발하고 이를 통해 비즈니스 및 의사결정을 지원
- 빠르게 변화하는 시장변수를 재점검 혹은 신규 도출하여 트릿지의 기존 빅데이터모형 튜닝 및 고도화
- 데이터 전문성을 활용한 신규 데이터 수집 및 데이터 모니터링을 통한 데이터 품질 향상
자격요건
이런 분을 찾습니다:

- 관련 분야 전공(통계학, 컴퓨터공학, 산업공학 등) 및 3년 이상의 실무 경력을 보유하신 분
- 높은 수리적 이해와 및 사고력에 기반한 문제정의 및 해결 능력을 보유하신 분
- 데이터 분석 및 모델링을 위한 언어 및 프레임워크 (Python, R, SQL, Pandas, TensorFlow, Pytorch, Spark 등)에 대한 폭넓은 이해 및 활용이 가능하신 분
- 머신러닝 혹은 딥러닝 알고리즘 연구/개발 경험을 보유하신 분
- 영어로 기획안, 이메일 작성, 데일리 커뮤니케이션, 프레젠테이션 등이 자연스러운 분
우대사항
이런 분이면 더 좋습니다:

- 관련 분야 석사 이상 학위 소지, 5년 이상 실무 경력을 보유하신 분
- 경제학, 경영학 분야의 학업 경력이 있으신 분
- End-to-End 데이터 분석 및 모형 개발 프로젝트 리딩을 해보신 분
- 머신러닝 혹은 딥러닝 모형 개발 및 상용화 경험이 있으신 분
- 데이터 분석, 모델링, 실험을 통하여 비즈니스 및 사용자 경험에 대한 임팩트를 창출하신 경험이 있으신 분


트릿지의 데이터 사이언스팀은 이러한 성향을 지닌 분들을 환영합니다:

- 본인이 성장할 수록 회사도 함께 성장하는 재미를 즐기고 싶으신 분
- 본인의 분석 산출물을 플랫폼에 적용하여 실제 비즈니스 효과성을 빠르고 가시적으로 확인하시고 싶으신 분
- 글로벌 무역 시장에 대해 호기심이 많고 이해하고자 노력하시는 분
혜택 및 복지
채용 정보

제출서류
- 이력서
- 경력기술서 등 본인 역량을 어필할 수 있는 추가 자료(선택)
- 채용형태: 정규직(수습기간 3개월)
- 근무시간: 월 – 금, 09:00 – 19:00
- 근무위치: 서울특별시 서초구 방배로 226 넥센강남타워 4-6층

* 모든 서류는 PDF로 제출 바랍니다.
* 지원서 기재사항이 사실과 불일치한 경우(증빙서류 미제출 포함) 채용이 취소 될 수 있습니다.",https://www.wanted.co.kr/wd/158470,서울,데이터 분석가
[인텔리전스랩스] 데이터 분석가 (유저 모델링),넥슨코리아(NEXON),"인텔리전스랩스는 다양한 게임 정보를 활용해 ‘빅데이터’, ‘머신러닝·딥러닝’, ‘인공지능(AI)’ 기술과 공학적 사고를 통해 솔루션을 만들고 게임 사용자와 넥슨 구성원이 사용할 서비스를 제공하는 조직입니다.

[팀소개]
유저프로파일팀은 특정 주제에 대한 유저 세그먼트를 탐색하고 발굴합니다. 이를 통해 다음과 같은 기여를 하고 있습니다.
1. 전사의 다양한 조직에서 유저에 대해 보다 쉽게 이해하고, 관련 데이터를 활용할 수 있도록 기여합니다.
2. 게임 안팎에서 발생하는 모든 로그 데이터를 분석하여 협업 부서의 의사결정 및 문제 해결을 지원합니다.
3. 게임 밖에서 벌어지는 행동 데이터를 넥슨 내부 유저 정보와 연결하여 유저에 대한 이해도를 극대화합니다.
주요업무
[합류하시면 이런 일을 할 수 있어요]
• 유저의 인게임 행동/패턴 분석에 기반한 유저 세그멘테이션
• 머신러닝 모델링을 통한 유저 분류/탐색 주제 연구
• 방대한 넥슨 플레이 로그를 활용한 유저 개개인의 성향 추정
• 내가 발견한 유저 특징에 기반한 웹 서비스 개발
• 외부 데이터 결합 및 데이터 처리 파이프라인 구축
자격요건
[이런 분을 찾고 있어요]
• 프로그래밍 언어를 활용해 데이터를 다루는 데 자신 있는 분 
• 데이터 분석, 머신러닝 분야에서 1년 이상의 실무 경험이 있는 분
• 데이터 배치 파이프라인에 대한 기본적인 이해가 있는 분
우대사항
[이런 경험을 가진 분들은 더 좋아요]
• 분석 인사이트를 바탕으로 실행 가능한 제안으로 발전시켜 본 경험이 있는 분
• 한가지 이상의 게임에 대해 깊이 있는 플레이 경험을 가져보신 분
• 게임 및 게임 산업에 대한 강한 호기심과 열정을 갖고 계신 분
혜택 및 복지
• Work & Life Balance 지원을 위한 마일리지/보육 시설/카페테리아/사내 식당/셔틀버스 등을 제공합니다. 
• 도전과 창의를 자극하는 문화 참여 지원을 위한 동호회/넥슨포럼 등을 운영합니다.
• 배우며 공유하는 개인 역량 강화를 위한 NDC/GDC(Game Developers Conference)/직무역량 교육(어학교육, 사내외교육) 등을 지원합니다.
• 이 외에도 다양한 복지 및 혜택을 위한 프로그램 개발하고 운영하며 넥슨인의 복지를 지원합니다.",https://www.wanted.co.kr/wd/136624,경기,데이터 분석가
